tag,name,rank,thLevel,warID,order_,attackerTag,defenderTag,stars,new_stars,destructionPercentage,war_player.defenderTag,defenderName,defenderRank,defenderTH,attacker_is_home_clan,home_clan_tag,home_clan_name,home_clan_level,enemy_clan_tag,enemy_clan_name,enemy_clan_level,war_start_time,war_size,type
#QQCYGRPUJ,mn,18,18,15951544,37,#QQCYGRPUJ,#PQVRVGV89,3,2,100,#PQVRVGV89,Guilherme,10,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#8QCCUGPR,BROKA_FUMEGANTE,16,18,15951544,38,#8QCCUGPR,#QQCYGRPUJ,3,3,100,#QQCYGRPUJ,mn,18,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2JG98Q2UP,DeathblowDragon,2,18,15951544,39,#2JG98Q2UP,#LPLQC28RC,3,3,100,#LPLQC28RC,Rogério ™,11,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2JG98Q2UP,DeathblowDragon,2,18,15951544,40,#2JG98Q2UP,#QCJYP29C2,3,3,100,#QCJYP29C2,Kingslayer,12,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#88C9900C9,Great⚜️General,14,18,15951544,41,#88C9900C9,#2LJJPQ80Y,1,1,95,#2LJJPQ80Y,°°°AKiLiS°°°,14,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#88C9900C9,Great⚜️General,14,18,15951544,42,#88C9900C9,#2P0P9VLQ,3,3,100,#2P0P9VLQ,♥TUSTINHA♥,15,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#YJJ8GP9PG,Royal⚜️Spirit,5,18,15951544,43,#YJJ8GP9PG,#2LJJPQ80Y,3,2,100,#2LJJPQ80Y,°°°AKiLiS°°°,14,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#LRR89GY0V,KMT,20,18,15951544,44,#LRR89GY0V,#QVJ9228P8,2,2,86,#QVJ9228P8,Luis Mena,23,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#8VYP9PJP9,Valiant⚜️Prince,13,18,15951544,45,#8VYP9PJP9,#8QCCUGPR,2,2,91,#8QCCUGPR,BROKA_FUMEGANTE,16,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2GQLGR8V2,K T H. 1,29,18,15951544,46,#2GQLGR8V2,#GLRG099LU,3,3,100,#GLRG099LU,Zona_lovewar,29,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#YJJ8GP9PG,Royal⚜️Spirit,5,18,15951544,47,#YJJ8GP9PG,#8QCCUGPR,2,0,99,#8QCCUGPR,BROKA_FUMEGANTE,16,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#8VYP9PJP9,Valiant⚜️Prince,13,18,15951544,48,#8VYP9PJP9,#G9LPQQJG2,3,3,100,#G9LPQQJG2,scoqui,17,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#Q8VPJGVP8,⚜️Legendary⚜️,27,18,15951544,49,#Q8VPJGVP8,#L2U0GUU9R,3,3,100,#L2U0GUU9R,✨ManuMi✨,30,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QJP9R9CPY,pyae sone,25,18,15951544,50,#QJP9R9CPY,#PCU8RGJ09,2,2,99,#PCU8RGJ09,FERT,18,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#UP9JVQY8,KTH,12,18,15951544,51,#UP9JVQY8,#JGC9PPG2,3,3,100,#JGC9PPG2,URBANO JUNIOR,19,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#Q8VPJGVP8,⚜️Legendary⚜️,27,18,15951544,52,#Q8VPJGVP8,#2V0JCJQRJ,3,3,100,#2V0JCJQRJ,Konoha,28,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QJP9R9CPY,pyae sone,25,18,15951544,53,#QJP9R9CPY,#8QCCUGPR,2,0,99,#8QCCUGPR,BROKA_FUMEGANTE,16,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#Q82CU0RRQ,NUMBER 13,24,18,15951544,54,#Q82CU0RRQ,#9VRRRCCJR,3,3,100,#9VRRRCCJR,Pequena_Nubinha,21,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QQYGLVGGP,Ko Ko Naing,11,18,15951544,55,#QQYGLVGGP,#GVR0Q08Q,3,3,100,#GVR0Q08Q,Vinesk,22,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QQYGLVGGP,Ko Ko Naing,11,18,15951544,56,#QQYGLVGGP,#P9PU808LR,3,3,100,#P9PU808LR,* BAN DU LA *,25,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#Q82CU0RRQ,NUMBER 13,24,18,15951544,57,#Q82CU0RRQ,#9JGG08QYC,3,3,100,#9JGG08QYC,Thurte,26,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#YLVV0L2CP,CoCo,15,18,15951544,58,#YLVV0L2CP,#8QCCUGPR,3,1,100,#8QCCUGPR,BROKA_FUMEGANTE,16,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#YLVV0L2CP,CoCo,15,18,15951544,59,#YLVV0L2CP,#PCU8RGJ09,3,1,100,#PCU8RGJ09,FERT,18,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#99R9JJQVV,Hsai Nam Pan FC,4,18,15951544,60,#99R9JJQVV,#QVJ9228P8,3,1,100,#QVJ9228P8,Luis Mena,23,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2VQU89LRQ,LG⚜️Victory,28,18,15951544,61,#2VQU89LRQ,#9YQGQGRVR,1,0,20,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2VQU89LRQ,LG⚜️Victory,28,18,15951544,62,#2VQU89LRQ,#9LYR8GRG,1,0,36,#9LYR8GRG,CMN,2,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#8G88QQYGU,Soe Yan Naing,10,18,15951544,63,#8G88QQYGU,#9YQGQGRVR,1,0,21,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#8G88QQYGU,Soe Yan Naing,10,18,15951544,64,#8G88QQYGU,#9LYR8GRG,1,0,35,#9LYR8GRG,CMN,2,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#99R9JJQVV,Hsai Nam Pan FC,4,18,15951544,65,#99R9JJQVV,#9YQGQGRVR,3,0,100,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#Y209U8J2P,Mena 2,7,18,15951544,66,#Y209U8J2P,#PU9CUG0YJ,3,3,100,#PU9CUG0YJ,Tejas,19,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QVJ9228P8,Luis Mena,23,18,15951544,67,#QVJ9228P8,#LRR89GY0V,2,2,98,#LRR89GY0V,KMT,20,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#Y209U8J2P,Mena 2,7,18,15951544,68,#Y209U8J2P,#2JUUP2C92,2,2,98,#2JUUP2C92,Moe.Lay,21,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QJQG8YUQ0,Zenaku®️,9,18,15951544,69,#QJQG8YUQ0,#9YQGQGRVR,1,0,23,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QJQG8YUQ0,Zenaku®️,9,18,15951544,70,#QJQG8YUQ0,#9LYR8GRG,1,0,26,#9LYR8GRG,CMN,2,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QVJ9228P8,Luis Mena,23,18,15951544,71,#QVJ9228P8,#PVQY2C980,3,3,100,#PVQY2C980,Kaung Mahar,22,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#LPLQC28RC,Rogério ™,11,18,15951544,72,#LPLQC28RC,#Q82CU0RRQ,3,3,100,#Q82CU0RRQ,NUMBER 13,24,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#LPLQC28RC,Rogério ™,11,18,15951544,73,#LPLQC28RC,#QJP9R9CPY,3,3,100,#QJP9R9CPY,pyae sone,25,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#GLRG099LU,Zona_lovewar,29,18,15951544,74,#GLRG099LU,#2JUUP2C92,3,1,100,#2JUUP2C92,Moe.Lay,21,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QLR9UULPQ,star luficer,6,18,15951544,75,#QLR9UULPQ,#9LYR8GRG,1,0,19,#9LYR8GRG,CMN,2,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#GLRG099LU,Zona_lovewar,29,18,15951544,76,#GLRG099LU,#LRR89GY0V,0,0,0,#LRR89GY0V,KMT,20,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QLR9UULPQ,star luficer,6,18,15951544,77,#QLR9UULPQ,#9YQGQGRVR,2,0,59,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#JGC9PPG2,URBANO JUNIOR,19,18,15951544,78,#JGC9PPG2,#QQYGLVGGP,3,1,100,#QQYGLVGGP,Ko Ko Naing,11,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#JGC9PPG2,URBANO JUNIOR,19,18,15951544,79,#JGC9PPG2,#Q9VUG02UU,3,3,100,#Q9VUG02UU,LISA ROSE,26,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#P9PU808LR,* BAN DU LA *,25,18,15951544,80,#P9PU808LR,#Q8VPJGVP8,3,3,100,#Q8VPJGVP8,⚜️Legendary⚜️,27,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#P9PU808LR,* BAN DU LA *,25,18,15951544,81,#P9PU808LR,#2VQU89LRQ,3,3,100,#2VQU89LRQ,LG⚜️Victory,28,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#PQVRVGV89,Guilherme,10,18,15951544,82,#PQVRVGV89,#2GQLGR8V2,3,3,100,#2GQLGR8V2,K T H. 1,29,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#PQVRVGV89,Guilherme,10,18,15951544,83,#PQVRVGV89,#8J9CUV9PP,3,3,100,#8J9CUV9PP,Wai Nwe Soe,30,17,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#9LYR8GRG,CMN,2,18,15951544,84,#9LYR8GRG,#LRR89GY0V,3,1,100,#LRR89GY0V,KMT,20,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#9LYR8GRG,CMN,2,18,15951544,85,#9LYR8GRG,#2JQQ90P8J,1,0,91,#2JQQ90P8J,ketul,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QCQPJV2,Cesar Goulart,5,18,15951544,86,#QCQPJV2,#2JQQ90P8J,1,0,26,#2JQQ90P8J,ketul,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QCQPJV2,Cesar Goulart,5,18,15951544,87,#QCQPJV2,#2JG98Q2UP,1,0,31,#2JG98Q2UP,DeathblowDragon,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2GQLGR8V2,K T H. 1,29,18,15951544,88,#2GQLGR8V2,#9YQGQGRVR,3,0,100,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#UP9JVQY8,KTH,12,18,15951544,89,#UP9JVQY8,#9YQGQGRVR,3,0,100,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2P0P9VLQ,♥TUSTINHA♥,15,18,15951544,90,#2P0P9VLQ,#2JQQ90P8J,2,0,85,#2JQQ90P8J,ketul,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#R8VUCJL8,MarceloG,13,18,15951544,91,#R8VUCJL8,#2JQQ90P8J,3,0,100,#2JQQ90P8J,ketul,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2V0JCJQRJ,Konoha,28,18,15951544,92,#2V0JCJQRJ,#2JG98Q2UP,3,0,100,#2JG98Q2UP,DeathblowDragon,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#L2U0GUU9R,✨ManuMi✨,30,18,15951544,93,#L2U0GUU9R,#2JQQ90P8J,1,0,94,#2JQQ90P8J,ketul,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2V0JCJQRJ,Konoha,28,18,15951544,94,#2V0JCJQRJ,#2JQQ90P8J,2,0,97,#2JQQ90P8J,ketul,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#L2U0GUU9R,✨ManuMi✨,30,18,15951544,95,#L2U0GUU9R,#2JG98Q2UP,3,0,100,#2JG98Q2UP,DeathblowDragon,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#CQVGL9YC,Yokai,27,18,15951544,96,#CQVGL9YC,#2U9YRYQGV,3,0,100,#2U9YRYQGV,SEL MAUNG MAUNG,3,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2LJJPQ80Y,°°°AKiLiS°°°,14,18,15951544,97,#2LJJPQ80Y,#2JQQ90P8J,3,0,100,#2JQQ90P8J,ketul,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#CQVGL9YC,Yokai,27,18,15951544,98,#CQVGL9YC,#2JQQ90P8J,1,0,86,#2JQQ90P8J,ketul,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#2LJJPQ80Y,°°°AKiLiS°°°,14,18,15951544,99,#2LJJPQ80Y,#2JG98Q2UP,3,0,100,#2JG98Q2UP,DeathblowDragon,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#9VRRRCCJR,Pequena_Nubinha,21,18,15951544,100,#9VRRRCCJR,#8G88QQYGU,3,0,100,#8G88QQYGU,Soe Yan Naing,10,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#29RY8VC0R,Felipe Ksnone,6,18,15951544,101,#29RY8VC0R,#2JQQ90P8J,1,0,19,#2JQQ90P8J,ketul,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#29RY8VC0R,Felipe Ksnone,6,18,15951544,102,#29RY8VC0R,#2JG98Q2UP,1,0,27,#2JG98Q2UP,DeathblowDragon,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#G9LPQQJG2,scoqui,17,18,15951544,103,#G9LPQQJG2,#2JQQ90P8J,1,0,12,#2JQQ90P8J,ketul,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#G9LPQQJG2,scoqui,17,18,15951544,104,#G9LPQQJG2,#2JG98Q2UP,1,0,11,#2JG98Q2UP,DeathblowDragon,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#8RLU28RV,Ronson,9,18,15951544,105,#8RLU28RV,#2JQQ90P8J,3,0,100,#2JQQ90P8J,ketul,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QCQLUQYU,Sammy Martins,24,18,15951544,106,#QCQLUQYU,#8G88QQYGU,2,0,99,#8G88QQYGU,Soe Yan Naing,10,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#QCQLUQYU,Sammy Martins,24,18,15951544,107,#QCQLUQYU,#8VYP9PJP9,2,0,95,#8VYP9PJP9,Valiant⚜️Prince,13,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#G20GG9LJ,LAY GYI CLAN,28,2026-05-17 01:01:02,30,normal
#9YQGQGRVR,Thuthu,1,18,15948732,1,#9YQGQGRVR,#G8PUYLRPQ,3,3,100,#G8PUYLRPQ,精灵～999,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#8VJU02QGJ,Thuria,3,18,15948732,2,#8VJU02QGJ,#UP8G8UPP,3,3,100,#UP8G8UPP,桃园,3,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#9YQGQGRVR,Thuthu,1,18,15948732,3,#9YQGQGRVR,#L8P0VJ0C,3,3,100,#L8P0VJ0C,周庄,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#8VJU02QGJ,Thuria,3,18,15948732,4,#8VJU02QGJ,#G29092080,3,3,100,#G29092080,無色輝火,4,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#9JGG08QYC,Thurte,27,18,15948732,5,#9JGG08QYC,#QJR98QLV8,3,3,100,#QJR98QLV8,好塔基,5,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#9JGG08QYC,Thurte,27,18,15948732,6,#9JGG08QYC,#9PGL8QJ,3,3,100,#9PGL8QJ,精灵～987,6,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#9Q0V0LCRU,RB>> TOYA RAJ,16,18,15948732,7,#9Q0V0LCRU,#2LJJPQ80Y,3,3,100,#2LJJPQ80Y,°°°AKiLiS°°°,15,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#JGC9PPG2,URBANO JUNIOR,18,18,15948732,8,#JGC9PPG2,#2LU9URJVP,3,3,100,#2LU9URJVP,独孤九劍,18,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#Y80L2JQL,YCun Lo,17,18,15948732,9,#Y80L2JQL,#9L9CCLYJ,2,2,80,#9L9CCLYJ,⚡⚡RICI⚡⚡,17,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#PRCRPQR9,Carlinhos 123,29,18,15948732,10,#PRCRPQR9,#L2LPJ02LQ,3,3,100,#L2LPJ02LQ,云天之巅,7,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#PYPC0QP8,精灵 ～ 妙蛙种子,10,18,15948732,11,#PYPC0QP8,#9YQGQGRVR,3,3,100,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#9VRRRCCJR,Pequena_Nubinha,21,18,15948732,12,#9VRRRCCJR,#QRG9PYLGG,3,3,100,#QRG9PYLGG,龙王谷,21,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#PRCRPQR9,Carlinhos 123,29,18,15948732,13,#PRCRPQR9,#QQGCGVLU,1,1,88,#QQGCGVLU,精灵 ～ 九尾狐,8,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#G8PUYLRPQ,精灵～999,1,18,15948732,14,#G8PUYLRPQ,#22L9CVGQG,3,3,100,#22L9CVGQG,BrazilianHeIIz,2,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#9PGL8QJ,精灵～987,6,18,15948732,15,#9PGL8QJ,#8VJU02QGJ,3,3,100,#8VJU02QGJ,Thuria,3,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#GLRG099LU,Zona_lovewar,28,18,15948732,16,#GLRG099LU,#Y8UUU988L,3,3,100,#Y8UUU988L,打我的是屎,27,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#G8PUYLRPQ,精灵～999,1,18,15948732,17,#G8PUYLRPQ,#9LYR8GRG,3,3,100,#9LYR8GRG,CMN,4,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#GLRG099LU,Zona_lovewar,28,18,15948732,18,#GLRG099LU,#QJVJPJL89,3,3,100,#QJVJPJL89,叫我靓仔,28,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#9Q0V0LCRU,RB>> TOYA RAJ,16,18,15948732,19,#9Q0V0LCRU,#PCU8RGJ09,3,3,100,#PCU8RGJ09,FERT,16,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#9PGL8QJ,精灵～987,6,18,15948732,20,#9PGL8QJ,#QCQPJV2,3,3,100,#QCQPJV2,Cesar Goulart,5,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#9LYR8GRG,CMN,4,18,15948732,21,#9LYR8GRG,#YRJQUYCL,3,3,100,#YRJQUYCL,william,9,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#9LYR8GRG,CMN,4,18,15948732,22,#9LYR8GRG,#QQGCGVLU,3,2,100,#QQGCGVLU,精灵 ～ 九尾狐,8,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#QCQPJV2,Cesar Goulart,5,18,15948732,23,#QCQPJV2,#PYPC0QP8,3,3,100,#PYPC0QP8,精灵 ～ 妙蛙种子,10,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
#29RY8VC0R,Felipe Ksnone,8,18,15948732,24,#29RY8VC0R,#Q0UYJC2U,3,3,100,#Q0UYJC2U,精灵 ～ 妖魔鬼怪,11,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#L98QJCU2,精灵部落,37,2026-05-15 01:04:23,30,normal
